covariateId,mean_0,mean_1,correlation
1326303410,0.15068889102996436,0.12053162236480293,-0.032407614566177724
21600316410,0.23614991810386357,0.2002749770852429,-0.03230108692462759
21600315410,0.236342614895462,0.20073327222731438,-0.03205027816338893
1734104412,0.004624722998362077,0.010999083409715857,0.0319898101929753
21601239410,0.1512669814047596,0.1223648029330889,-0.030988654986149923
21601240410,0.1512669814047596,0.1223648029330889,-0.030988654986149923
1503297410,0.35147894787551787,0.31301558203483043,-0.0306590296411489
21600745410,0.35147894787551787,0.31301558203483043,-0.0306590296411489
40162265413,2.8904518739762984e-4,0.00229147571035747,0.030070720068962144
40172997410,2.8904518739762984e-4,0.00229147571035747,0.030070720068962144
1351461410,0.01695731766066095,0.007332722273143905,-0.029721430005005867
1596779410,0.0012525291453897292,0.00458295142071494,0.02951388501710515
21603126410,0.11870122362462665,0.09395050412465628,-0.029460090949825903
21603127410,0.11870122362462665,0.09395050412465628,-0.029460090949825903
21603823413,4.817419789960497e-4,0.002749770852428964,0.02904928869845753
40172100410,8.671355621928895e-4,0.0036663611365719525,0.028846992594709103
1734104413,0.002023316311783409,0.005957836846929423,0.028690224605901583
1836430412,0.01580113691107043,0.025664527956003668,0.028486878553585122
21604607410,0.015126698140475962,0.006416131989000917,-0.02847854546368777
19013721412,1.9269679159841988e-4,0.0018331805682859762,0.028444158188032812
19045672410,1.9269679159841988e-4,0.0018331805682859762,0.028444158188032812
19058572412,1.9269679159841988e-4,0.0018331805682859762,0.028444158188032812
40161610413,1.9269679159841988e-4,0.0018331805682859762,0.028444158188032812
40170937412,1.9269679159841988e-4,0.0018331805682859762,0.028444158188032812
733008410,0.1326717410155121,0.1076993583868011,-0.02828755185502459
21603207410,0.19414201753540802,0.16544454628780936,-0.027761633960399327
21603208410,0.19414201753540802,0.16544454628780936,-0.027761633960399327
21600749410,0.4925329993255612,0.4560036663611366,-0.027689711479460137
1543229413,0,9.165902841429881e-4,0.027522498103060237
19070012410,0,9.165902841429881e-4,0.027522498103060237
40172997413,0,9.165902841429881e-4,0.027522498103060237
998598410,0,9.165902841429881e-4,0.02752249810306023
1335539413,0,9.165902841429881e-4,0.02752249810306023
1343039413,0,9.165902841429881e-4,0.02752249810306023
1395557412,0,9.165902841429881e-4,0.02752249810306023
1797258410,0,9.165902841429881e-4,0.02752249810306023
19036391412,0,9.165902841429881e-4,0.02752249810306023
19036391413,0,9.165902841429881e-4,0.02752249810306023
40161482412,0,9.165902841429881e-4,0.02752249810306023
40166035412,0,9.165902841429881e-4,0.02752249810306023
21604887413,0.001637922728586569,0.005041246562786435,0.02734021143110327
908360412,9.634839579920994e-5,0.001374885426214482,0.02714847863885049
908360413,9.634839579920994e-5,0.001374885426214482,0.02714847863885049
1337107412,9.634839579920994e-5,0.001374885426214482,0.02714847863885049
1337107413,9.634839579920994e-5,0.001374885426214482,0.02714847863885049
21600068412,9.634839579920994e-5,0.001374885426214482,0.02714847863885049
21600068413,9.634839579920994e-5,0.001374885426214482,0.02714847863885049
40161949413,9.634839579920994e-5,0.001374885426214482,0.02714847863885049
941472413,9.634839579920994e-5,0.001374885426214482,0.027148478638850483
21602408413,9.634839579920994e-5,0.001374885426214482,0.027148478638850483
40171218412,9.634839579920994e-5,0.001374885426214482,0.027148478638850483
902427412,0.004721071394161287,0.01008249312557287,0.02709409853424019
1792515413,3.8539358319683977e-4,0.00229147571035747,0.026987895397272883
40161926413,3.8539358319683977e-4,0.00229147571035747,0.026987895397272876
940864410,0.0029868002697755083,0.007332722273143905,0.026967460578608455
950183410,0.0041429810193660275,0.00916590284142988,0.02693835134697957
789578410,0.08594276905289527,0.06645279560036664,-0.026830290421186582
21604463410,0.08594276905289527,0.06645279560036664,-0.026830290421186582
40227438410,7.707871663936795e-4,0.0032080659945004585,0.026736962928622373
21602944412,0.01666827247326332,0.02612282309807516,0.02671670861434526
21602868413,0.014163214182483862,0.022914757103574702,0.026685610628146342
21600249410,0.0416225069852587,0.027956003666361137,-0.026663762350209824
21604499410,0.19626168224299065,0.1686526122823098,-0.026585082959771293
21605008410,0.41680316022738223,0.38267644362969755,-0.02627948472944023
21602969412,0.014644956161479912,0.023373052245646196,0.026224217202311224
1775741410,0.001734271124385779,0.005041246562786435,0.026105192880248967
21604886413,0.003661239040369978,0.008249312557286892,0.02609153534736805
19058572410,0.0012525291453897292,0.004124656278643446,0.026023517451673632
1518254412,0.023123614991810388,0.013290559120073327,-0.025733936214147417
1361711410,0.06802196743424221,0.051329055912007336,-0.02563132387205419
21601625410,0.06802196743424221,0.051329055912007336,-0.02563132387205419
21600712410,0.6079583774930147,0.5751604032997251,-0.025388466396670195
21600744410,0.6042007900568456,0.571494042163153,-0.025278240864427832
942350410,0.04884863667019944,0.034830430797433545,-0.02524475330873837
1780601410,0.011850852683302823,0.005041246562786435,-0.025112593864456374
1705674412,0.01753540803545621,0.026581118240146653,0.025033363157957542
21602930412,0.01753540803545621,0.026581118240146653,0.025033363157957542
40172100413,2.8904518739762984e-4,0.0018331805682859762,0.024788509901695777
40230159412,2.8904518739762984e-4,0.0018331805682859762,0.024788509901695777
21600001410,0.8704114076500626,0.8483043079743354,-0.024631205900033246
987366412,0.0013488775411889392,0.004124656278643446,0.024598686808314084
21603552410,0.27719433471432703,0.24839596700274977,-0.024513359980885767
40161390410,6.744387705944696e-4,0.002749770852428964,0.024453092892934576
740910413,0.005202813373157337,9.165902841429881e-4,-0.024374967145006234
21604397413,0.005202813373157337,9.165902841429881e-4,-0.024374967145006234
40161993410,0.005202813373157337,9.165902841429881e-4,-0.024374967145006234
21602969413,0.006744387705944696,0.01237396883593034,0.024365011690652024
1759270413,4.817419789960497e-4,0.00229147571035747,0.024309758559987862
21604951413,4.817419789960497e-4,0.00229147571035747,0.024309758559987862
21603130410,0.061373928124096734,0.0462878093492209,-0.024304720215474092
740560410,0.08546102707389922,0.06782768102658111,-0.0242957537443653
734354410,0.09586665382021389,0.07745187901008249,-0.024060230141508435
21605009410,0.30638789864148763,0.2772685609532539,-0.024043925450155188
1308842412,0.04595818479622314,0.03299725022914757,-0.024018595776654616
21605125410,0.2227574910877734,0.19660861594867093,-0.023985450437063512
21605126410,0.2227574910877734,0.19660861594867093,-0.023985450437063512
1308842410,0.18469987474708546,0.1604032997250229,-0.023934940073852065
745268410,0.06628769630985644,0.05087076076993584,-0.023932562871076413
21601579410,0.06628769630985644,0.05087076076993584,-0.023932562871076413
742185410,0.022834569804412758,0.013748854262144821,-0.023865032477384498
21603446410,0.13286443780711052,0.11182401466544455,-0.02376464763576602
21601560410,0.08449754311590713,0.06736938588450962,-0.023714793398637763
21601561410,0.08449754311590713,0.06736938588450962,-0.023714793398637763
903963410,0.12631274689276423,0.10586617781851512,-0.023605450585005804
970250410,0.15463917525773196,0.1324472960586618,-0.023495682987288397
1559684410,0.27546006358994124,0.24793767186067828,-0.023468233516243713
976778410,0.013777820599287022,0.0068744271310724105,-0.023467987113438664
792263410,0.020907601888428558,0.01237396883593034,-0.02342565319128098
21601386410,0.2585027459292803,0.23189734188817598,-0.023159628476028326
40161349412,9.634839579920994e-4,0.0032080659945004585,0.02313119813494728
40162265412,9.634839579920994e-4,0.0032080659945004585,0.02313119813494728
1331270410,0.27362944406975626,0.2465627864344638,-0.023126911790813533
21602929412,0.01849889199344831,0.027039413382218148,0.023121905749298906
1717704410,0.0184025435976491,0.010540788267644362,-0.02301638121880194
40175971410,0.003950284227767608,4.5829514207149406e-4,-0.022917568695532384
40170660410,0.002023316311783409,0.005041246562786435,0.022681988904927942
21604661410,0.010983717121109933,0.005041246562786435,-0.02268176281237889
21603819410,0.03767222275749109,0.026581118240146653,-0.022633349273289888
1759270412,7.707871663936795e-4,0.002749770852428964,0.02247053312148573
1792515412,7.707871663936795e-4,0.002749770852428964,0.02247053312148573
21604951412,7.707871663936795e-4,0.002749770852428964,0.02247053312148573
19101422410,1.9269679159841988e-4,0.001374885426214482,0.022453355535644655
21601043412,1.9269679159841988e-4,0.001374885426214482,0.022453355535644655
40162116413,1.9269679159841988e-4,0.001374885426214482,0.022453355535644655
836654413,1.9269679159841988e-4,0.001374885426214482,0.02245335553564465
941472412,1.9269679159841988e-4,0.001374885426214482,0.02245335553564465
19080226412,1.9269679159841988e-4,0.001374885426214482,0.02245335553564465
21602408412,1.9269679159841988e-4,0.001374885426214482,0.02245335553564465
1150362410,1.9269679159841988e-4,0.001374885426214482,0.022453355535644648
1758536410,1.9269679159841988e-4,0.001374885426214482,0.022453355535644648
21605125412,0.05077560458618364,0.038038496791934,-0.022449615785581523
21605126412,0.05077560458618364,0.038038496791934,-0.022449615785581523
21601445410,0.023316311783408806,0.01466544454628781,-0.02243709183973423
1597756413,0.012139897870700453,0.005957836846929423,-0.02238902876092944
21601533410,0.16032373060988533,0.1388634280476627,-0.022372205789077594
21604428410,0.32026206763657383,0.2928505957836847,-0.022347385874067576
21600248413,0.010212929954716255,0.00458295142071494,-0.0222990018211547
21601238413,0.0716832064746122,0.05682859761686526,-0.0221892954281397
21603503413,0.008189613642932846,0.013748854262144821,0.022113464194642787
19014878410,0.0060699489353502264,0.0018331805682859762,-0.022036960733383845
21604389410,0.45505347335966856,0.42621448212648944,-0.02196188114840358
21604390410,0.45505347335966856,0.42621448212648944,-0.02196188114840358
40161569412,5.780903747952597e-4,0.00229147571035747,0.021945322587147566
21602627410,0.3220926871567588,0.29514207149404215,-0.021936077024260627
21601179412,0.026399460448983524,0.017415215398716773,-0.02187051973479893
1502855412,0.008960400809326525,0.01466544454628781,0.021775530497960143
40162112410,0.0029868002697755083,0.006416131989000917,0.021745810114196178
1380068412,3.8539358319683977e-4,0.0018331805682859762,0.02174157687316437
40161569413,3.8539358319683977e-4,0.0018331805682859762,0.02174157687316437
40172100412,3.8539358319683977e-4,0.0018331805682859762,0.02174157687316437
19055153410,3.8539358319683977e-4,0.0018331805682859762,0.021741576873164366
21600735412,3.8539358319683977e-4,0.0018331805682859762,0.021741576873164366
21601628413,3.8539358319683977e-4,0.0018331805682859762,0.02174157687316436
21601855410,0.7156758839965315,0.6897341888175985,-0.021685586623482706
981709410,0.008671355621928894,0.0036663611365719525,-0.0215518421257657
40175959410,0.0010598323537913093,0.0032080659945004585,0.02151541258505148
21604753410,0.07370652278639561,0.05912007332722273,-0.021493461426683035
710062412,0.08016186530494267,0.06507791017415215,-0.021367581988756063
21601167412,0.026688505636381154,0.017873510540788267,-0.021325747759176467
914053410,0.0026014066865786686,0,-0.02128073648869814
965748410,0.010501975142113883,0.005041246562786435,-0.02126852890942233
21600195410,0.010501975142113883,0.005041246562786435,-0.02126852890942233
1797513410,0.14124674824164177,0.12190650779101742,-0.021251954509654315
19025274410,0.37065227863956063,0.3437213565536205,-0.02118134212063056
21601179413,0.009827536371519414,0.00458295142071494,-0.021136837507852408
21605058410,0.14789478755178725,0.12832263978001834,-0.021090257505302804
21600932412,0.003372193852972348,0.0068744271310724105,0.021072651519896134
21600933412,0.003372193852972348,0.0068744271310724105,0.021072651519896134
21604490410,0.3923306676943829,0.36526122823098073,-0.021049649406471638
21601682410,0.4506214471529049,0.423006416131989,-0.021048484608067904
21604847413,0.012043549474901242,0.01833180568285976,0.02092438014239887
21601238412,0.12091723672800848,0.10311640696608616,-0.02091823515205879
911735410,0.0513536949609789,0.03941338221814849,-0.020899551831494396
1141018412,0.0025050582907794583,0,-0.020882097634909367
21600972410,0.12910685037094133,0.11090742438130156,-0.020781562014034374
1545958410,0.2660179208016187,0.24197983501374887,-0.020715067922806564
21604939413,8.671355621928895e-4,0.002749770852428964,0.020652520090308234
40230159410,8.671355621928895e-4,0.002749770852428964,0.020652520090308223
990028410,0.003372193852972348,4.5829514207149406e-4,-0.020650922781668576
21600381410,0.3866461123422295,0.3602199816681943,-0.02060518476336401
1501309410,0.1279506696213508,0.10999083409715857,-0.020586207266378415
21603248410,0.44031216880238944,0.41338221814848763,-0.020576672917873216
1373928410,0.08555737546969842,0.07057745187901009,-0.020576593529967064
21600427410,0.08555737546969842,0.07057745187901009,-0.020576593529967064
21603327410,0.33394353984006164,0.30843263061411547,-0.020562491453795902
1125315412,0.18065324212351863,0.1599450045829514,-0.02055339731287954
21604343412,0.18065324212351863,0.1599450045829514,-0.02055339731287954
1105889410,0.013296078620290972,0.007332722273143905,-0.020530623531947154
21602359410,0.4844397340784276,0.45737855178735104,-0.020521756787406305
21605125413,0.02244917622121592,0.01466544454628781,-0.020520508629450873
21605126413,0.02244917622121592,0.01466544454628781,-0.020520508629450873
21600533413,0.004913768185759707,0.001374885426214482,-0.020492637100638852
40175899410,0.0024087098949802485,0,-0.020475764681266932
21602538410,0.03911744869447924,0.028872593950504125,-0.02047271514046598
21601664410,0.6649002794103478,0.6393217231897342,-0.020463846372325564
21601665410,0.6649002794103478,0.6393217231897342,-0.020463846372325564
21600095410,0.45293380865208593,0.42621448212648944,-0.02035500697108699
1185922412,0.004432026206763658,0.008249312557286892,0.02031266923230275
1502855413,0.005106464977358127,0.00916590284142988,0.02023313374285128
1560171410,0.21755467771461606,0.19569202566452795,-0.02020436875718085
523283412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
523365412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
523367412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
586306410,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
722424412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
928110412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
938362412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
1309323410,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
1516976412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
1596779412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
1715315412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
19014158412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
19014158413,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
19030692413,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
19044273410,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
19059654413,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
19076389410,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
21602201413,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40170755410,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40171087412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40171362410,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40172112412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40172112413,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40175868413,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40175870412,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40225012410,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40226409413,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
40230159413,9.634839579920994e-5,9.165902841429881e-4,0.020110654576774585
1000632413,0.0011561807495905194,0.0032080659945004585,0.020003131909236468
40226736410,0.0011561807495905194,0.0032080659945004585,0.020003131909236468
21602082410,0.0435494749012429,0.03299725022914757,-0.019995137028507044
21602140410,0.022738221408613545,0.015123739688359304,-0.019927740617851134
21604490412,0.1452933808652086,0.12694775435380384,-0.0199062647225752
998415410,0.019366027555641197,0.01237396883593034,-0.01984304908691565
909841410,0.003179497061373928,4.5829514207149406e-4,-0.019842797506176943
1592085413,0.07399556797379324,0.06049495875343722,-0.01983212921351429
987366413,6.744387705944696e-4,0.00229147571035747,0.019830327537988482
1103006413,6.744387705944696e-4,0.00229147571035747,0.019830327537988482
1335539410,6.744387705944696e-4,0.00229147571035747,0.019830327537988482
19096710410,6.744387705944696e-4,0.00229147571035747,0.019830327537988482
21604288413,6.744387705944696e-4,0.00229147571035747,0.019830327537988482
21604874412,6.744387705944696e-4,0.00229147571035747,0.019830327537988482
40161738410,6.744387705944696e-4,0.00229147571035747,0.019830327537988482
913782410,0.011850852683302823,0.006416131989000917,-0.019824002944337064
21601167413,0.010020233163117833,0.005041246562786435,-0.019805338436248817
40161633410,0.004721071394161287,0.001374885426214482,-0.01974432243718596
21603617413,0.03237306098853454,0.023373052245646196,-0.019732219106007885
19096546410,0.0014452259369881492,0.0036663611365719525,0.01968348859952301
1154332410,0.16581558917044031,0.1466544454628781,-0.019678735339422552
766067410,0.002216013103381829,0,-0.01963809707080557
21602537410,0.04229694575585317,0.032080659945004586,-0.019629521389443873
1102527413,0.001734271124385779,0.004124656278643446,0.019554480595710255
1316354412,0.001734271124385779,0.004124656278643446,0.019554480595710255
40175884410,0.001734271124385779,0.004124656278643446,0.01955448059571025
21604303410,0.6516042007900569,0.6269477543538039,-0.01955067563298864
21604253410,0.728779265825224,0.7057745187901008,-0.019514470728513846
21602796412,0.1724636284805858,0.192025664527956,0.019467455667112235
900017412,0,4.5829514207149406e-4,0.01946057029337309
908126412,0,4.5829514207149406e-4,0.01946057029337309
908126413,0,4.5829514207149406e-4,0.01946057029337309
913440410,0,4.5829514207149406e-4,0.01946057029337309
928980413,0,4.5829514207149406e-4,0.01946057029337309
929542410,0,4.5829514207149406e-4,0.01946057029337309
929542412,0,4.5829514207149406e-4,0.01946057029337309
929542413,0,4.5829514207149406e-4,0.01946057029337309
936748412,0,4.5829514207149406e-4,0.01946057029337309
937725410,0,4.5829514207149406e-4,0.01946057029337309
937725412,0,4.5829514207149406e-4,0.01946057029337309
937725413,0,4.5829514207149406e-4,0.01946057029337309
940541410,0,4.5829514207149406e-4,0.01946057029337309
998598412,0,4.5829514207149406e-4,0.01946057029337309
998598413,0,4.5829514207149406e-4,0.01946057029337309
1036487410,0,4.5829514207149406e-4,0.01946057029337309
1136422413,0,4.5829514207149406e-4,0.01946057029337309
1140590410,0,4.5829514207149406e-4,0.01946057029337309
1150362412,0,4.5829514207149406e-4,0.01946057029337309
1150362413,0,4.5829514207149406e-4,0.01946057029337309
1150886412,0,4.5829514207149406e-4,0.01946057029337309
1303339410,0,4.5829514207149406e-4,0.01946057029337309
1310353413,0,4.5829514207149406e-4,0.01946057029337309
1350040410,0,4.5829514207149406e-4,0.01946057029337309
1351779412,0,4.5829514207149406e-4,0.01946057029337309
1351935410,0,4.5829514207149406e-4,0.01946057029337309
1366773413,0,4.5829514207149406e-4,0.01946057029337309
1398039410,0,4.5829514207149406e-4,0.01946057029337309
1512674412,0,4.5829514207149406e-4,0.01946057029337309
1512674413,0,4.5829514207149406e-4,0.01946057029337309
1555887412,0,4.5829514207149406e-4,0.01946057029337309
1555887413,0,4.5829514207149406e-4,0.01946057029337309
1586449412,0,4.5829514207149406e-4,0.01946057029337309
1586449413,0,4.5829514207149406e-4,0.01946057029337309
1596779413,0,4.5829514207149406e-4,0.01946057029337309
1711246412,0,4.5829514207149406e-4,0.01946057029337309
1714277413,0,4.5829514207149406e-4,0.01946057029337309
1724666412,0,4.5829514207149406e-4,0.01946057029337309
1724666413,0,4.5829514207149406e-4,0.01946057029337309
1748975413,0,4.5829514207149406e-4,0.01946057029337309
1749083413,0,4.5829514207149406e-4,0.01946057029337309
1751310412,0,4.5829514207149406e-4,0.01946057029337309
1751310413,0,4.5829514207149406e-4,0.01946057029337309
1781314413,0,4.5829514207149406e-4,0.01946057029337309
1789515412,0,4.5829514207149406e-4,0.01946057029337309
1789517412,0,4.5829514207149406e-4,0.01946057029337309
19006586412,0,4.5829514207149406e-4,0.01946057029337309
19008009410,0,4.5829514207149406e-4,0.01946057029337309
19010961410,0,4.5829514207149406e-4,0.01946057029337309
19017241413,0,4.5829514207149406e-4,0.01946057029337309
19022494410,0,4.5829514207149406e-4,0.01946057029337309
19044727412,0,4.5829514207149406e-4,0.01946057029337309
19044727413,0,4.5829514207149406e-4,0.01946057029337309
19051642410,0,4.5829514207149406e-4,0.01946057029337309
19052447413,0,4.5829514207149406e-4,0.01946057029337309
19054242412,0,4.5829514207149406e-4,0.01946057029337309
19055153413,0,4.5829514207149406e-4,0.01946057029337309
19056300410,0,4.5829514207149406e-4,0.01946057029337309
19061406410,0,4.5829514207149406e-4,0.01946057029337309
19061406412,0,4.5829514207149406e-4,0.01946057029337309
19061406413,0,4.5829514207149406e-4,0.01946057029337309
19062195413,0,4.5829514207149406e-4,0.01946057029337309
19070012412,0,4.5829514207149406e-4,0.01946057029337309
19077143413,0,4.5829514207149406e-4,0.01946057029337309
19078092413,0,4.5829514207149406e-4,0.01946057029337309
19080512412,0,4.5829514207149406e-4,0.01946057029337309
19080512413,0,4.5829514207149406e-4,0.01946057029337309
19082850410,0,4.5829514207149406e-4,0.01946057029337309
19089810413,0,4.5829514207149406e-4,0.01946057029337309
19089992410,0,4.5829514207149406e-4,0.01946057029337309
19094153410,0,4.5829514207149406e-4,0.01946057029337309
19094153412,0,4.5829514207149406e-4,0.01946057029337309
19094153413,0,4.5829514207149406e-4,0.01946057029337309
19123754412,0,4.5829514207149406e-4,0.01946057029337309
19123754413,0,4.5829514207149406e-4,0.01946057029337309
21601032413,0,4.5829514207149406e-4,0.01946057029337309
21601043413,0,4.5829514207149406e-4,0.01946057029337309
21601044412,0,4.5829514207149406e-4,0.01946057029337309
21601044413,0,4.5829514207149406e-4,0.01946057029337309
21601634412,0,4.5829514207149406e-4,0.01946057029337309
21601642412,0,4.5829514207149406e-4,0.01946057029337309
21602852412,0,4.5829514207149406e-4,0.01946057029337309
21602852413,0,4.5829514207149406e-4,0.01946057029337309
21602914413,0,4.5829514207149406e-4,0.01946057029337309
21603752412,0,4.5829514207149406e-4,0.01946057029337309
40161150413,0,4.5829514207149406e-4,0.01946057029337309
40161390413,0,4.5829514207149406e-4,0.01946057029337309
40161573412,0,4.5829514207149406e-4,0.01946057029337309
40161573413,0,4.5829514207149406e-4,0.01946057029337309
40161658410,0,4.5829514207149406e-4,0.01946057029337309
40161698413,0,4.5829514207149406e-4,0.01946057029337309
40162148410,0,4.5829514207149406e-4,0.01946057029337309
40162247412,0,4.5829514207149406e-4,0.01946057029337309
40162247413,0,4.5829514207149406e-4,0.01946057029337309
40166571412,0,4.5829514207149406e-4,0.01946057029337309
40167029412,0,4.5829514207149406e-4,0.01946057029337309
40167029413,0,4.5829514207149406e-4,0.01946057029337309
40169074413,0,4.5829514207149406e-4,0.01946057029337309
40170755412,0,4.5829514207149406e-4,0.01946057029337309
40170755413,0,4.5829514207149406e-4,0.01946057029337309
40171218413,0,4.5829514207149406e-4,0.01946057029337309
40171965410,0,4.5829514207149406e-4,0.01946057029337309
40171991413,0,4.5829514207149406e-4,0.01946057029337309
40172135413,0,4.5829514207149406e-4,0.01946057029337309
40172250412,0,4.5829514207149406e-4,0.01946057029337309
40172250413,0,4.5829514207149406e-4,0.01946057029337309
40172610412,0,4.5829514207149406e-4,0.01946057029337309
40172806413,0,4.5829514207149406e-4,0.01946057029337309
40175261412,0,4.5829514207149406e-4,0.01946057029337309
40175783412,0,4.5829514207149406e-4,0.01946057029337309
40175783413,0,4.5829514207149406e-4,0.01946057029337309
40175794413,0,4.5829514207149406e-4,0.01946057029337309
40175807412,0,4.5829514207149406e-4,0.01946057029337309
40175807413,0,4.5829514207149406e-4,0.01946057029337309
40175840412,0,4.5829514207149406e-4,0.01946057029337309
40175870413,0,4.5829514207149406e-4,0.01946057029337309
40176165412,0,4.5829514207149406e-4,0.01946057029337309
40176165413,0,4.5829514207149406e-4,0.01946057029337309
40222285410,0,4.5829514207149406e-4,0.01946057029337309
40222285412,0,4.5829514207149406e-4,0.01946057029337309
40224095410,0,4.5829514207149406e-4,0.01946057029337309
40224095412,0,4.5829514207149406e-4,0.01946057029337309
40224095413,0,4.5829514207149406e-4,0.01946057029337309
44784806410,0,4.5829514207149406e-4,0.01946057029337309
1711523412,0,4.5829514207149406e-4,0.019460570293373083
1711523413,0,4.5829514207149406e-4,0.019460570293373083
19016747410,0,4.5829514207149406e-4,0.019460570293373083
19082871413,0,4.5829514207149406e-4,0.019460570293373083
19087067413,0,4.5829514207149406e-4,0.019460570293373083
924296410,0,4.5829514207149406e-4,0.01946057029337308
952538412,0,4.5829514207149406e-4,0.01946057029337308
952538413,0,4.5829514207149406e-4,0.01946057029337308
987009410,0,4.5829514207149406e-4,0.01946057029337308
1329415410,0,4.5829514207149406e-4,0.01946057029337308
1359548410,0,4.5829514207149406e-4,0.01946057029337308
1544838413,0,4.5829514207149406e-4,0.01946057029337308
1588712410,0,4.5829514207149406e-4,0.01946057029337308
1588712412,0,4.5829514207149406e-4,0.01946057029337308
1588712413,0,4.5829514207149406e-4,0.01946057029337308
